Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D45,Red,D_0603,47.9625,-149.275,-90.0,top
D46,Red,D_0603,46.276,-62.2115,-90.0,top
D47,Red,D_0603,86.1625,-159.375,180.0,top
D48,Red,D_0603,68.1625,-159.375,180.0,top
D49,Red,D_0603,48.9,-210.1,180.0,top
D5,Red,D_0603,87.1,-172.3,90.0,top
D50,Red,D_0603,48.9,-205.7,180.0,top
D51,Red,D_0603,48.9,-201.3,180.0,top
D52,Red,D_0603,48.9,-196.9,180.0,top
D53,Red,D_0603,48.9,-192.5,180.0,top
D54,Red,D_0603,48.9,-188.1,180.0,top
D55,Red,D_0603,48.9,-183.7,180.0,top
D56,Red,D_0603,48.9,-179.3,180.0,top
D57,Red,D_0603,39.4,-179.3,180.0,top
D58,Red,D_0603,39.4,-183.7,180.0,top
D59,Red,D_0603,39.4,-188.1,180.0,top
D6,Red,D_0603,92.1,-172.3,90.0,top
D60,Red,D_0603,39.4,-192.5,180.0,top
D61,Red,D_0603,39.4,-196.9,180.0,top
D62,Red,D_0603,39.4,-201.3,180.0,top
D63,Red,D_0603,39.4,-205.7,180.0,top
D64,Red,D_0603,39.4,-210.1,180.0,top
D65,Red,D_0603,181.8,-99.7,0.0,top
D66,Red,D_0603,189.8,-99.7,0.0,top
D67,Red,D_0603,173.8,-99.7,0.0,top
D68,Red,D_0603,165.8,-99.7,0.0,top
D69,Red,D_0603,157.8,-99.7,0.0,top
D7,Red,D_0603,97.1,-172.3,90.0,top
D70,Red,D_0603,149.8,-99.7,0.0,top
D71,Red,D_0603,141.8,-99.7,0.0,top
D72,Red,D_0603,133.8,-99.7,0.0,top
D73,Red,D_0603,125.8,-99.7,0.0,top
D74,Red,D_0603,117.8,-99.7,0.0,top
D75,Red,D_0603,109.8,-99.7,0.0,top
D76,Red,D_0603,101.8,-99.7,0.0,top
D77,Red,D_0603,93.8,-99.7,0.0,top
D78,Red,D_0603,85.8,-99.7,0.0,top
D79,Red,D_0603,77.8,-99.7,0.0,top
D8,Red,D_0603,102.1,-172.3,90.0,top
D80,Red,D_0603,69.8,-99.7,0.0,top
D81,Red,D_0603,175.2,-150.5,-90.0,top
D82,Red,D_0603,175.2,-145.5,-90.0,top
D88,Red,D_0603,365.05,-116.5625,0.0,top
D89,Red,D_0603,267.35,-34.6625,0.0,top
D9,Red,D_0603,107.1,-172.3,90.0,top
D90,Red,D_0603,282.55,-34.6625,180.0,top
D91,Red,D_0603,299.35,-34.6625,0.0,top
D92,Red,D_0603,314.55,-34.7625,180.0,top
D93,Red,D_0603,331.35,-34.6625,0.0,top
D94,Red,D_0603,269.7,-192.4,0.0,top
D95,Red,D_0603,175.2,-155.5,-90.0,top
D96,Red,D_0603,175.2,-160.5,-90.0,top
D97,Red,D_0603,269.7,-196.2,0.0,top
D98,Red,D_0603,269.7,-200.0,0.0,top
D99,Red,D_0603,269.8,-203.9,0.0,top
J1,Conn_01x21_Socket,PinHeader_1x21_P2.54mm_Vertical,30.0,-169.2,180.0,top
J10,Conn_02x08_Odd_Even,PinSocket_2x08_P2.54mm_Vertical,28.07,-77.79,0.0,top
J11,Conn_02x08_Odd_Even,PinSocket_2x08_P2.54mm_Vertical,28.07,-43.69,0.0,top
J12,Conn_02x08_Odd_Even,PinSocket_2x08_P2.54mm_Vertical,234.57,-37.99,180.0,top
J13,Conn_02x08_Odd_Even,PinSocket_2x08_P2.54mm_Vertical,234.57,-199.29,180.0,top
J14,Conn_02x08_Odd_Even,PinSocket_2x08_P2.54mm_Vertical,234.61,-69.99,180.0,top
J15,Conn_02x08_Odd_Even,PinSocket_2x08_P2.54mm_Vertical,372.57,-102.71,0.0,top
J16,Conn_02x08_Odd_Even,PinSocket_2x08_P2.54mm_Vertical,379.72,-102.71,0.0,top
J17,Conn_01x02_Pin,PinHeader_1x02_P2.54mm_Vertical,336.15,-115.7325,0.0,top
J18,Conn_01x02_Pin,PinHeader_1x02_P2.54mm_Vertical,319.245,-26.4625,90.0,top
J19,Conn_01x02_Pin,PinHeader_1x02_P2.54mm_Vertical,251.55,-106.8575,0.0,top
J2,Conn_01x21_Socket,PinHeader_1x21_P2.54mm_Vertical,81.5,-73.0,90.0,top
J20,Conn_02x08_Odd_Even,PinSocket_2x08_P2.54mm_Vertical,386.87,-102.71,0.0,top
J21,Conn_01x21_Socket,PinHeader_1x21_P2.54mm_Vertical,274.95,-61.1625,0.0,top
J22,Conn_01x21_Socket,PinHeader_1x21_P2.54mm_Vertical,306.95,-61.1625,0.0,top
J23,Conn_01x21_Socket,PinHeader_1x21_P2.54mm_Vertical,338.95,-61.1625,0.0,top
J24,Conn_01x21_Socket,PinHeader_1x21_P2.54mm_Vertical,370.95,-61.1625,0.0,top
J25,Conn_02x08_Odd_Even,PinSocket_2x08_P2.54mm_Vertical,258.17,-123.77,-90.0,top
J26,Conn_02x08_Odd_Even,PinSocket_2x08_P2.54mm_Vertical,382.17,-141.91,0.0,top
J27,Conn_01x02_Pin,PinHeader_1x02_P2.54mm_Vertical,376.37,-208.0,90.0,top
J28,Conn_01x02_Pin,PinHeader_1x02_P2.54mm_Vertical,265.8,-216.27,0.0,top
J29,Conn_02x08_Odd_Even,PinSocket_2x08_P2.54mm_Vertical,251.87,-198.53,0.0,top
J3,Conn_01x21_Socket,PinHeader_1x21_P2.54mm_Vertical,159.3,-73.0,90.0,top
J4,Conn_01x21_Socket,PinHeader_1x21_P2.54mm_Vertical,81.5,-35.4,90.0,top
J5,Conn_01x21_Socket,PinHeader_1x21_P2.54mm_Vertical,159.3,-35.4,90.0,top
J52,Conn_02x08_Odd_Even,PinSocket_2x08_P2.54mm_Vertical,394.02,-102.71,0.0,top
J6,Conn_01x21_Socket,PinHeader_1x21_P2.54mm_Vertical,81.48,-106.9,90.0,top
J7,Conn_01x01_Pin,PinSocket_1x01_P2.54mm_Vertical,50.9,-98.4,180.0,top
J8,Conn_01x01_Pin,PinSocket_1x01_P2.54mm_Vertical,50.9,-93.5,180.0,top
J9,Conn_01x01_Pin,PinSocket_1x01_P2.54mm_Vertical,54.0625,-160.075,0.0,top
Q1,2N7002,SOT-23,43.2,-211.1,0.0,top
Q10,2N7002,SOT-23,68.1,-200.3,180.0,top
Q100,2N7002,SOT-23,124.2,-150.1,90.0,top
Q1000,2N7002,SOT-23,292.4,-164.7,270.0,top
Q1001,2N7002,SOT-23,296.1,-164.7,270.0,top
Q1002,2N7002,SOT-23,299.8,-164.7,270.0,top
Q1003,2N7002,SOT-23,303.5,-164.7,270.0,top
Q1004,2N7002,SOT-23,307.2,-164.7,270.0,top
Q1005,2N7002,SOT-23,280.6,-178.9,270.0,top
Q1006,2N7002,SOT-23,336.4,-214.2,270.0,top
Q1007,2N7002,SOT-23,367.8,-141.7,0.0,top
Q1008,2N7002,SOT-23,278.8,-175.7,90.0,top
Q1009,2N7002,SOT-23,340.2,-214.2,270.0,top
Q101,2N7002,SOT-23,128.2,-150.1,90.0,top
Q1010,2N7002,SOT-23,367.8,-145.5,0.0,top
Q1011,2N7002,SOT-23,276.9,-189.9,270.0,top
Q1012,2N7002,SOT-23,344.0,-214.2375,270.0,top
Q1013,2N7002,SOT-23,367.8,-149.3,0.0,top
Q1014,2N7002,SOT-23,285.0,-180.9,270.0,top
Q1015,2N7002,SOT-23,288.7,-180.9,270.0,top
Q1016,2N7002,SOT-23,292.4,-180.9,270.0,top
Q1017,2N7002,SOT-23,296.1,-180.9,270.0,top
Q1018,2N7002,SOT-23,299.8,-180.9,270.0,top
Q1019,2N7002,SOT-23,303.5,-180.9,270.0,top
Q102,2N7002,SOT-23,132.2,-150.1,90.0,top
Q1020,2N7002,SOT-23,307.2,-180.9,270.0,top
Q1021,2N7002,SOT-23,310.9,-180.9,270.0,top
Q1022,2N7002,SOT-23,280.6,-189.9,270.0,top
Q1023,2N7002,SOT-23,347.8,-214.2,270.0,top
Q1024,2N7002,SOT-23,367.8,-153.1,0.0,top
Q1025,2N7002,SOT-23,278.8,-186.7,90.0,top
Q1026,2N7002,SOT-23,285.0,-175.7,270.0,top
Q1027,2N7002,SOT-23,288.7,-175.7,270.0,top
Q1028,2N7002,SOT-23,292.4,-175.7,270.0,top
Q1029,2N7002,SOT-23,296.1,-175.7,270.0,top
Q103,2N7002,SOT-23,136.2,-150.1,90.0,top
Q1030,2N7002,SOT-23,299.8,-175.7,270.0,top
Q1031,2N7002,SOT-23,303.5,-175.7,270.0,top
Q1032,2N7002,SOT-23,307.2,-175.7,270.0,top
Q1033,2N7002,SOT-23,276.9,-200.9,270.0,top
Q1034,2N7002,SOT-23,280.6,-200.9,270.0,top
Q1035,2N7002,SOT-23,278.8,-197.7,90.0,top
Q1036,2N7002,SOT-23,285.0,-191.9,270.0,top
Q1037,2N7002,SOT-23,288.7,-191.9,270.0,top
Q1038,2N7002,SOT-23,292.4,-191.9,270.0,top
Q1039,2N7002,SOT-23,296.1,-191.9,270.0,top
Q104,2N7002,SOT-23,140.2,-150.1,90.0,top
Q1040,2N7002,SOT-23,299.8,-191.9,270.0,top
Q1041,2N7002,SOT-23,303.5,-191.9,270.0,top
Q1042,2N7002,SOT-23,307.2,-191.9,270.0,top
Q1043,2N7002,SOT-23,310.9,-191.9,270.0,top
Q1044,2N7002,SOT-23,276.9,-211.9,270.0,top
Q1045,2N7002,SOT-23,318.9,-204.5,180.0,top
Q1046,2N7002,SOT-23,318.9,-208.2,180.0,top
Q1047,2N7002,SOT-23,280.6,-211.9,270.0,top
Q1048,2N7002,SOT-23,285.0,-186.7,270.0,top
Q1049,2N7002,SOT-23,288.7,-186.7,270.0,top
Q105,2N7002,SOT-23,144.2,-150.1,90.0,top
Q1050,2N7002,SOT-23,292.4,-186.7,270.0,top
Q1051,2N7002,SOT-23,296.1,-186.7,270.0,top
Q1052,2N7002,SOT-23,299.8,-186.7,270.0,top
Q1053,2N7002,SOT-23,303.5,-186.7,270.0,top
Q1054,2N7002,SOT-23,307.2,-186.7,270.0,top
Q1055,2N7002,SOT-23,323.1,-204.5,180.0,top
Q1056,2N7002,SOT-23,323.1,-208.2,180.0,top
Q1057,2N7002,SOT-23,278.8,-208.7,90.0,top
Q1058,2N7002,SOT-23,327.3,-204.5,180.0,top
Q1059,2N7002,SOT-23,327.3,-208.2,180.0,top
Q106,2N7002,SOT-23,148.2,-150.1,90.0,top
Q1060,2N7002,SOT-23,331.5,-204.5,180.0,top
Q1061,2N7002,SOT-23,331.5,-208.2,180.0,top
Q1062,2N7002,SOT-23,265.0,-136.5,180.0,top
Q1063,2N7002,SOT-23,285.0,-202.9,270.0,top
Q1064,2N7002,SOT-23,288.7,-202.9,270.0,top
Q1065,2N7002,SOT-23,292.4,-202.9,270.0,top
Q1066,2N7002,SOT-23,296.1,-202.9,270.0,top
Q1067,2N7002,SOT-23,299.8,-202.9,270.0,top
Q1068,2N7002,SOT-23,303.5,-202.9,270.0,top
Q1069,2N7002,SOT-23,307.2,-202.9,270.0,top
