Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
Q73,2N7002,SOT-23,118.0,-144.0,180.0,top
Q74,2N7002,SOT-23,113.5,-136.0,180.0,top
Q75,2N7002,SOT-23,113.5,-140.0,180.0,top
Q77,2N7002,SOT-23,113.5,-132.0,180.0,top
Q79,2N7002,SOT-23,118.0,-132.0,180.0,top
Q8,2N7002,SOT-23,64.7,-150.6,90.0,top
Q80,2N7002,SOT-23,118.0,-136.0,180.0,top
Q81,2N7002,SOT-23,118.0,-140.0,180.0,top
Q82,2N7002,SOT-23,55.0,-128.0,180.0,top
Q83,2N7002,SOT-23,64.0,-128.0,180.0,top
Q84,2N7002,SOT-23,73.0,-128.0,180.0,top
Q85,2N7002,SOT-23,82.0,-128.0,180.0,top
Q86,2N7002,SOT-23,91.0,-128.0,180.0,top
Q87,2N7002,SOT-23,100.0,-128.0,180.0,top
Q88,2N7002,SOT-23,109.0,-128.0,180.0,top
Q89,2N7002,SOT-23,118.0,-128.0,180.0,top
Q9,2N7002,SOT-23,55.0,-132.0,180.0,top
R1,10kΩ,R_0402,54.7,-146.9,0.0,top
R10,10kΩ,R_0402,60.6,-129.3,0.0,top
R11,10kΩ,R_0402,49.7,-126.6,0.0,top
R12,10kΩ,R_0402,68.5,-146.7,180.0,top
R13,10kΩ,R_0402,58.7,-126.6,0.0,top
R14,10kΩ,R_0402,67.4,-129.3,180.0,top
R15,10kΩ,R_0402,69.6,-129.3,0.0,top
R16,10kΩ,R_0402,58.7,-125.5,0.0,top
R17,10kΩ,R_0402,77.0,-146.7,180.0,top
R18,10kΩ,R_0402,67.7,-125.5,0.0,top
R19,10kΩ,R_0402,76.4,-129.3,180.0,top
R2,10kΩ,R_0402,52.4,-146.9,180.0,top
R20,10kΩ,R_0402,78.6,-129.3,0.0,top
R21,10kΩ,R_0402,67.7,-126.6,0.0,top
R22,10kΩ,R_0402,86.5,-146.7,180.0,top
R23,10kΩ,R_0402,76.7,-126.6,0.0,top
R24,10kΩ,R_0402,85.5,-129.3,180.0,top
R25,10kΩ,R_0402,87.6,-129.3,0.0,top
R26,10kΩ,R_0402,55.5,-154.3,180.0,top
R27,10kΩ,R_0402,95.5,-146.7,180.0,top
R28,10kΩ,R_0402,62.2,-148.8,90.0,top
R29,10kΩ,R_0402,94.4,-129.3,180.0,top
R3,10kΩ,R_0402,114.2,-147.2,0.0,top
R30,10kΩ,R_0402,96.6,-129.3,0.0,top
R31,10kΩ,R_0402,76.7,-125.5,0.0,top
R32,10kΩ,R_0402,104.5,-146.7,180.0,top
R33,10kΩ,R_0402,85.7,-126.6,0.0,top
R34,10kΩ,R_0402,103.4,-129.3,180.0,top
R35,10kΩ,R_0402,105.6,-129.3,0.0,top
R36,10kΩ,R_0402,85.7,-125.5,0.0,top
R37,10kΩ,R_0402,112.2,-146.7,90.0,top
R38,10kΩ,R_0402,94.7,-125.5,0.0,top
R39,10kΩ,R_0402,112.4,-129.3,180.0,top
R4,10kΩ,R_0402,49.4,-129.3,180.0,top
R40,10kΩ,R_0402,114.6,-129.3,0.0,top
R41,10kΩ,R_0402,94.7,-126.6,0.0,top
R42,10kΩ,R_0402,103.7,-126.6,0.0,top
R43,10kΩ,R_0402,103.7,-125.5,0.0,top
R44,10kΩ,R_0402,112.7,-126.6,0.0,top
R45,10kΩ,R_0402,112.7,-125.5,0.0,top
R46,10kΩ,R_0402,55.5,-153.2,180.0,top
R5,10kΩ,R_0402,51.6,-129.3,0.0,top
R6,10kΩ,R_0402,114.2,-148.3,0.0,top
R7,10kΩ,R_0402,60.4,-146.7,180.0,top
R8,10kΩ,R_0402,49.7,-125.5,0.0,top
R9,10kΩ,R_0402,58.4,-129.3,180.0,top
