Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
Q104,2N7002,SOT-23,220.2,-330.1,-90.0,top
Q105,2N7002,SOT-23,224.2,-330.1,-90.0,top
Q106,2N7002,SOT-23,228.2,-330.1,-90.0,top
Q107,2N7002,SOT-23,232.2,-330.1,-90.0,top
Q108,2N7002,SOT-23,236.2,-330.1,-90.0,top
Q109,2N7002,SOT-23,240.2,-330.1,-90.0,top
Q11,2N7002,SOT-23,148.1,-376.3,0.0,top
Q110,2N7002,SOT-23,208.2,-340.1,-90.0,top
Q111,2N7002,SOT-23,220.2,-335.1,-90.0,top
Q112,2N7002,SOT-23,224.2,-335.1,-90.0,top
Q113,2N7002,SOT-23,228.2,-335.1,-90.0,top
Q114,2N7002,SOT-23,232.2,-335.1,-90.0,top
Q115,2N7002,SOT-23,236.2,-335.1,-90.0,top
Q116,2N7002,SOT-23,240.2,-335.1,-90.0,top
Q117,2N7002,SOT-23,272.9,-381.9,-90.0,top
Q118,2N7002,SOT-23,272.9,-376.9,-90.0,top
Q119,2N7002,SOT-23,272.9,-371.9,-90.0,top
Q12,2N7002,SOT-23,148.1,-372.3,0.0,top
Q120,2N7002,SOT-23,272.9,-366.9,-90.0,top
Q121,2N7002,SOT-23,272.9,-360.9,-90.0,top
Q122,2N7002,SOT-23,272.9,-355.9,-90.0,top
Q123,2N7002,SOT-23,272.9,-350.9,-90.0,top
Q124,2N7002,SOT-23,272.9,-345.9,-90.0,top
Q125,2N7002,SOT-23,272.9,-339.9,-90.0,top
Q126,2N7002,SOT-23,272.9,-334.9,-90.0,top
Q127,2N7002,SOT-23,272.9,-329.9,-90.0,top
Q128,2N7002,SOT-23,212.2,-340.1,-90.0,top
Q129,2N7002,SOT-23,216.2,-340.1,-90.0,top
Q13,2N7002,SOT-23,148.1,-368.3,0.0,top
Q130,2N7002,SOT-23,220.2,-340.1,-90.0,top
Q131,2N7002,SOT-23,224.2,-340.1,-90.0,top
Q132,2N7002,SOT-23,228.2,-340.1,-90.0,top
Q133,2N7002,SOT-23,232.2,-340.1,-90.0,top
Q134,2N7002,SOT-23,236.2,-340.1,-90.0,top
Q136,2N7002,SOT-23,272.9,-324.9,-90.0,top
Q137,2N7002,SOT-23,207.776,-225.5115,180.0,top
Q138,2N7002,SOT-23,207.776,-229.4115,180.0,top
Q139,2N7002,SOT-23,212.276,-225.5115,180.0,top
Q14,2N7002,SOT-23,148.1,-364.3,0.0,top
Q140,2N7002,SOT-23,212.276,-229.4115,180.0,top
Q141,2N7002,SOT-23,216.776,-229.4115,180.0,top
Q142,2N7002,SOT-23,216.776,-225.5115,180.0,top
Q143,2N7002,SOT-23,221.276,-229.4115,180.0,top
Q144,2N7002,SOT-23,221.276,-225.5115,180.0,top
Q145,2N7002,SOT-23,225.776,-229.4115,180.0,top
Q146,2N7002,SOT-23,225.776,-225.5115,180.0,top
Q147,2N7002,SOT-23,230.276,-229.4115,180.0,top
Q148,2N7002,SOT-23,230.276,-225.5115,180.0,top
Q149,2N7002,SOT-23,234.776,-229.4115,180.0,top
Q15,2N7002,SOT-23,148.1,-360.3,0.0,top
Q150,2N7002,SOT-23,234.776,-225.5115,180.0,top
Q151,2N7002,SOT-23,239.276,-229.4115,180.0,top
Q152,2N7002,SOT-23,239.276,-225.5115,180.0,top
Q153,2N7002,SOT-23,243.776,-229.4115,180.0,top
Q154,2N7002,SOT-23,243.776,-225.5115,180.0,top
Q155,2N7002,SOT-23,248.276,-229.4115,180.0,top
Q156,2N7002,SOT-23,248.276,-225.5115,180.0,top
Q157,2N7002,SOT-23,252.776,-229.4115,180.0,top
